ID,TYPE,NAME,LATITUDE,LONGITUDE,COUNTRY,REGION
1200,small_airport,Wunnumin Lake Airport,53,-89,CA,CA-ON
1204,heliport,Upsala Heliport,49,-90,CA,CA-ON
1211,small_airport,Opapimiskan Lake Airport,53,-90,CA,CA-ON
1212,heliport,Kentville (Camp Aldershot) Heliport,45,-65,CA,CA-NS
28161,seaplane_base,Armstrong/Waweig Lake Seaplane Base,50,-89,CA,CA-ON
1233,small_airport,Shepherd's Landing Airport,44,-82,CA,CA-ON
1247,heliport,Kentville (Valley Regional Hospital) Heliport,45,-65,CA,CA-NS
1263,small_airport,L'Assomption Airport,46,-73,CA,CA-QC
1264,small_airport,Holland Landing Airpark,44,-79,CA,CA-ON
1265,small_airport,Lancaster Airpark,45,-74,CA,CA-ON
46497,small_airport,Plattsville (Lubitz Flying Field),43,-81,CA,CA-ON
28291,seaplane_base,La Grande-4/Lac Bottine Seaplane Base,54,-74,CA,CA-QC
1266,small_airport,London / Chapeskie Field,43,-81,CA,CA-ON
1267,small_airport,Lower East Pubnico (La Field) Airport,44,-66,CA,CA-NS
1271,small_airport,Lucknow Airpark,44,-81,CA,CA-ON
28299,seaplane_base,Langille Lake Seaplane Base,44,-64,CA,CA-NS
1272,small_airport,Leamington Airport,42,-83,CA,CA-ON
28292,seaplane_base,Lake Muskoka/Alport Bay Seaplane Base,45,-79,CA,CA-ON
1273,heliport,Montreal / Laval (Artopex Plus) Heliport,46,-74,CA,CA-QC
46494,seaplane_base,Lac Polaris (pourvoirie Mirage),54,-73,CA,CA-QC
1274,heliport,Liverpool (Queens General Hospital) Heliport,44,-65,CA,CA-NS
299265,small_airport,Stayner (Clearview Field),44,-80,CA,CA-ON
44690,small_airport,Laurel / Whittington,44,-80,CA,CA-ON
1276,small_airport,Mattawa Airport,46,-79,CA,CA-ON
28317,seaplane_base,Miminiska Seaplane Base,52,-89,CA,CA-ON
1280,heliport,Milton (Afi) Heliport,44,-80,CA,CA-ON
1281,heliport,Minden (Hospital) Heliport,45,-79,CA,CA-ON
46539,small_airport,Manic-5,51,-69,CA,CA-QC
1284,heliport,Middleton (Soldiers Memorial Hospital) Heliport,45,-65,CA,CA-NS
46498,small_airport,Matawatchan,45,-77,CA,CA-ON
1285,small_airport,Highgate Airport,43,-82,CA,CA-ON
1286,small_airport,Springwater Barrie Airpark,44,-80,CA,CA-ON
1287,small_airport,Emsdale Airport,46,-79,CA,CA-ON
1288,heliport,Uxbridge (Cottage Hospital) Heliport,44,-79,CA,CA-ON
1289,closed,Winchester Airport,45,-75,CA,CA-ON
1290,small_airport,Tomvale Airport,45,-77,CA,CA-ON
1291,heliport,Bolton Heliport,44,-80,CA,CA-ON
298384,heliport,North Bay (Regional Health Centre),46,-79,CA,CA-ON
1292,heliport,Cobourg (Northumberland Hills Hospital) Heliport,44,-78,CA,CA-ON
28162,seaplane_base,Arnprior Seaplane Base,45,-76,CA,CA-ON
28327,seaplane_base,Moosonee Seaplane Base,51,-81,CA,CA-ON
28431,seaplane_base,Sudbury/Ramsey Lake Seaplane Base,46,-81,CA,CA-ON
1294,medium_airport,Brampton Airport,44,-80,CA,CA-ON
1295,small_airport,Guelph Airport,44,-80,CA,CA-ON
28430,seaplane_base,Sudbury/Azilda Seaplane Base,47,-81,CA,CA-ON
28185,seaplane_base,Caledonia/Grand River Seaplane Base,43,-80,CA,CA-ON
28294,seaplane_base,Lake Muskoka/Mortimer'S Point Seaplane Base,45,-80,CA,CA-ON
28438,seaplane_base,Temagami Seaplane Base,47,-80,CA,CA-ON
1296,heliport,Perth (Great War Memorial Hospital) Heliport,45,-76,CA,CA-ON
1297,closed,Sudbury (Regional Hospital) Heliport,46,-81,CA,CA-ON
1298,small_airport,Stanhope Municipal Airport,45,-79,CA,CA-ON
28245,seaplane_base,Granitehill Lake Seaplane Base,49,-85,CA,CA-ON
28372,seaplane_base,Portage Lake Seaplane Base,46,-80,CA,CA-ON
1300,small_airport,Iroquois Falls Airport,49,-81,CA,CA-ON
28172,seaplane_base,Bar River Seaplane Base,46,-84,CA,CA-ON
28236,seaplane_base,Geraldton/Hutchison Lake Seaplane Base,50,-87,CA,CA-ON
28330,seaplane_base,Nakina Seaplane Base,50,-87,CA,CA-ON
1301,small_airport,Essex Airport,42,-83,CA,CA-ON
1302,heliport,Haliburton (Hospital) Heliport,45,-79,CA,CA-ON
1303,small_airport,Pendleton Airport,45,-75,CA,CA-ON
1304,small_airport,Lindsay Airport,44,-79,CA,CA-ON
28173,seaplane_base,Batchawana Seaplane Base,47,-85,CA,CA-ON
28250,seaplane_base,Haliburton Seaplane Base,45,-79,CA,CA-ON
44688,small_airport,Dwight Airport,45,-79,CA,CA-ON
1305,small_airport,Niagara South Airport,43,-79,CA,CA-ON
1306,heliport,Pembroke (Regional Hospital) Heliport,46,-77,CA,CA-ON
1307,heliport,Walkerton (County of Bruce General Hospital) Helip,44,-81,CA,CA-ON
1308,small_airport,Natuashish Airport,56,-61,CA,CA-NL
1309,closed,Durham (Mulock) Airport,44,-81,CA,CA-ON
28255,seaplane_base,Hawk Junction Seaplane Base,48,-85,CA,CA-ON
28343,seaplane_base,North Bay Seaplane Base,46,-79,CA,CA-ON
1311,small_airport,Fort Erie Airport,43,-79,CA,CA-ON
1312,small_airport,Orillia Airport,45,-79,CA,CA-ON
28258,seaplane_base,Hearst/Carey Lake Seaplane Base,50,-84,CA,CA-ON
28261,seaplane_base,Hornepayne Seaplane Base,49,-85,CA,CA-ON
28467,seaplane_base,White River Seaplane Base,49,-85,CA,CA-ON
1313,closed,Kincardine (Ellis Field) Airport,44,-81,CA,CA-ON
1314,small_airport,Parry Sound Area Municipal Airport,45,-80,CA,CA-ON
28211,seaplane_base,Dorset/Kawagama Lake (Old Mill Marina) Seaplane Ba,45,-79,CA,CA-ON
1315,heliport,Owen Sound (Grey Bruce Health Services) Heliport,45,-81,CA,CA-ON
1316,heliport,Kitchener-Waterloo (Grand River Hospital) Heliport,43,-81,CA,CA-ON
1317,small_airport,Brockville - Thousand Islands Regional Tackaberry ,45,-76,CA,CA-ON
1318,small_airport,Port Elgin Airport,44,-81,CA,CA-ON
28191,seaplane_base,Chapleau Seaplane Base,48,-83,CA,CA-ON
28395,seaplane_base,Hurds Lake Seaplane Base,45,-77,CA,CA-ON
301322,small_airport,Nobel / Lumsden Air Park,45,-80,CA,CA-ON
1319,small_airport,Wyevale (Boker Field) Airport,45,-80,CA,CA-ON
1321,small_airport,Melbourne Airport,43,-82,CA,CA-ON
1322,heliport,Sturgeon Falls (West Nipissing General Hospital) H,46,-80,CA,CA-ON
1324,small_airport,Kingfisher Lake Airport,53,-90,CA,CA-ON
28362,seaplane_base,Pays Plat Seaplane Base,49,-88,CA,CA-ON
1325,small_airport,Shelburne / Fisher Field,44,-80,CA,CA-ON
1326,closed,Atwood Airport,44,-81,CA,CA-ON
28197,seaplane_base,Cochrane Seaplane Base,49,-81,CA,CA-ON
28242,seaplane_base,Gooderham/Pencil Lake Seaplane Base,45,-78,CA,CA-ON
1327,small_airport,Gananoque Airport,44,-76,CA,CA-ON
28297,seaplane_base,Lake Rosseau/Windermere Seaplane Base,45,-80,CA,CA-ON
1328,small_airport,Arnprior Airport,45,-76,CA,CA-ON
28199,seaplane_base,Kamaniskeg Lake Seaplane Base,45,-78,CA,CA-ON
1329,small_airport,Iroquois Airport,45,-75,CA,CA-ON
1330,small_airport,Greenbank Airport,44,-79,CA,CA-ON
1331,small_airport,Welland / Niagara Central Airport,43,-79,CA,CA-ON
1332,small_airport,Tillsonburg Airport,43,-81,CA,CA-ON
28203,seaplane_base,Constance Lake Seaplane Base,45,-76,CA,CA-ON
28271,seaplane_base,Keene/Elmhirst's Resort Seaplane Base,44,-78,CA,CA-ON
28379,seaplane_base,Port Loring Seaplane Base,46,-80,CA,CA-ON
1333,heliport,Sault Ste. Marie Heliport,47,-84,CA,CA-ON
1334,small_airport,Tobermory Airport,45,-82,CA,CA-ON
1335,small_airport,Carleton Place Airport,45,-76,CA,CA-ON
1336,small_airport,Arnstein Airport,46,-80,CA,CA-ON
28420,seaplane_base,Smoky Lake Seaplane Base,46,-80,CA,CA-ON
1337,heliport,Englehart (District Hospital) Heliport,48,-80,CA,CA-ON
1338,small_airport,Alexandria Aerodrome,45,-75,CA,CA-ON
1339,small_airport,Straffordville Airport,43,-81,CA,CA-ON
1340,small_airport,Kincardine Airport,44,-82,CA,CA-ON
1341,small_airport,Morrisburg Airport,45,-75,CA,CA-ON
1342,heliport,Smiths Falls (Community Hospital) Heliport,45,-76,CA,CA-ON
28341,seaplane_base,Nobel/Sawdust Bay Seaplane Base,45,-80,CA,CA-ON
1343,small_airport,Ogoki Post Airport,52,-86,CA,CA-ON
1344,heliport,Little Current (Manitoulin Health Centre) Heliport,46,-82,CA,CA-ON
28293,seaplane_base,Lake Muskoka/Dudley Bay Seaplane Base,45,-80,CA,CA-ON
1345,small_airport,Elmira Airport,44,-81,CA,CA-ON
1346,small_airport,Picton Airport,44,-77,CA,CA-ON
1347,heliport,Peterborough (Civic Hospital) Heliport,44,-78,CA,CA-ON
1348,small_airport,Belleville Airport,44,-77,CA,CA-ON
28263,seaplane_base,Huntsville Seaplane Base,45,-79,CA,CA-ON
1349,small_airport,Markham Airport,44,-79,CA,CA-ON
1350,heliport,Inverness (Consolidated Memorial Hospital) Helipor,46,-61,CA,CA-NS
1351,heliport,New Liskeard (Temiskaming Hospital) Heliport,47,-80,CA,CA-ON
1352,small_airport,Hawkesbury Airport,46,-75,CA,CA-ON
28216,seaplane_base,Elk Lake Seaplane Base,48,-80,CA,CA-ON
28347,seaplane_base,Orillia/Lake St John Seaplane Base,45,-79,CA,CA-ON
28409,seaplane_base,Sault Ste. Marie/Partridge Point Seaplane Base,47,-84,CA,CA-ON
1353,small_airport,Edenvale Aerodrome,44,-80,CA,CA-ON
306924,small_airport,Québec / Neuville Airport,47,-72,CA,CA-QC
1354,small_airport,Windermere Airport,45,-80,CA,CA-ON
1355,small_airport,Bancroft Airport,45,-78,CA,CA-ON
1356,heliport,Mindemoya (Hospital) Heliport,46,-82,CA,CA-ON
1357,heliport,Toronto (Hospital For Sick Children) Heliport,44,-79,CA,CA-ON
1359,small_airport,Carey Lake Airport,50,-84,CA,CA-ON
28382,seaplane_base,Port Stanton/Sparrow Lake Seaplane Base,45,-79,CA,CA-ON
1360,small_airport,Nixon Airport,43,-80,CA,CA-ON
1361,small_airport,Collingwood Airport,44,-80,CA,CA-ON
1362,small_airport,Alliston Airport,44,-80,CA,CA-ON
28220,seaplane_base,Five Mile Lake Seaplane Base,48,-83,CA,CA-ON
1363,heliport,Toronto (Sunnybrook Medical Centre) Heliport,44,-79,CA,CA-ON
1365,small_airport,Barry's Bay / Madawaska Valley Airpark,46,-78,CA,CA-ON
1366,heliport,Georgetown (Georgetown & District Hospital) Helipo,44,-80,CA,CA-ON
1367,heliport,Hanover (District Hospital) Heliport,44,-81,CA,CA-ON
1368,small_airport,Grimsby Airpark,43,-80,CA,CA-ON
28304,seaplane_base,Little Current Seaplane Base,46,-82,CA,CA-ON
43979,small_airport,Airport Punta Espada,12,-71,CO,CO-LAG
45117,heliport,Baru Heliport,10,-76,CO,CO-BOL
45130,heliport,Banco De La Republica Heliport,11,-75,CO,CO-ATL
45131,heliport,Drummond Heliport,11,-74,CO,CO-MAG
46617,small_airport,Orangeville / Brundle Field,44,-80,CA,CA-ON
43873,small_airport,Orangeville / Laurel Airstrip,44,-80,CA,CA-ON
1369,heliport,Orillia (Ontario Provincial Police) Heliport,45,-79,CA,CA-ON
301225,heliport,Val D'or (St. Pierre) Heliport,48,-78,CA,CA-QC
1370,heliport,Mount Forest (Louise Marshall Hospital) Heliport,44,-81,CA,CA-ON
1371,heliport,Palmerston (District Hospital) Heliport,44,-81,CA,CA-ON
1372,small_airport,Simcoe (Dennison Field) Airport,43,-80,CA,CA-ON
1373,heliport,Tarten Heliport,44,-80,CA,CA-ON
1374,heliport,Hagersville (West Haldimand General Hospital) Heli,43,-80,CA,CA-ON
1375,heliport,Meaford (General Hospital) Heliport,45,-81,CA,CA-ON
1376,heliport,Simcoe (Norfolk General Hospital) Heliport,43,-80,CA,CA-ON
1377,heliport,Dunnville (Haldimand War Memorial Hospital) Helipo,43,-80,CA,CA-ON
1378,heliport,Fergus (Groves Memorial Community Hospital) Helipo,44,-80,CA,CA-ON
1379,heliport,Welland (County General Hospital) Heliport,43,-79,CA,CA-ON
1381,heliport,Bancroft (North Hastings District Hospital) Helipo,45,-78,CA,CA-ON
1383,small_airport,Baldwin Airport,44,-79,CA,CA-ON
1384,small_airport,Arthur (Walter's Field),44,-80,CA,CA-ON
1385,heliport,Brampton (National D) Heliport,44,-80,CA,CA-ON
1386,small_airport,Teeswater (Thompson Field) Airport,44,-81,CA,CA-ON
46491,seaplane_base,Pontiac Airpark Water Aerodrome,46,-76,CA,CA-QC
1387,heliport,Huntsville (Memorial District Hospital) Heliport,45,-79,CA,CA-ON
1388,small_airport,Ethel Airport,44,-81,CA,CA-ON
1389,heliport,Durham (Memorial Hospital) Heliport,44,-81,CA,CA-ON
1390,small_airport,Brussels (Armstrong Field) Airport,44,-81,CA,CA-ON
28360,seaplane_base,Parry Sound/St. Waleran Island Seaplane Base,45,-80,CA,CA-ON
1391,small_airport,Hawkesbury (Windover Field) Airport,46,-75,CA,CA-ON
1392,heliport,Markdale (Centre Grey General Hospital) Heliport,44,-81,CA,CA-ON
1393,heliport,Ajax (Pickering General Hospital) Heliport,44,-79,CA,CA-ON
1394,small_airport,Elk Lake Airport,48,-80,CA,CA-ON
1395,small_airport,Cambridge / Reid's Field,43,-80,CA,CA-ON
1396,small_airport,Port Colborne Airport,43,-79,CA,CA-ON
1397,small_airport,South River/Sundridge Airport & Float Plane Base,46,-79,CA,CA-ON
1398,closed,New Lowell Airport,44,-80,CA,CA-ON
1399,heliport,Oakville (Trafalgar Memorial Hospital) Heliport,43,-80,CA,CA-ON
1400,heliport,Armstrong Heliport,50,-89,CA,CA-ON
1401,small_airport,Bar River Airport,46,-84,CA,CA-ON
1402,small_airport,Bruce McPhail Memorial Airport,46,-77,CA,CA-ON
1403,small_airport,Stoney Creek Airport,43,-80,CA,CA-ON
1404,small_airport,Southampton Airport,44,-81,CA,CA-ON
28295,seaplane_base,Lake Rosseau/Arthurlie Bay Seaplane Base,45,-80,CA,CA-ON
1405,heliport,Fort Erie (Eurocopter Canada) Heliport,43,-79,CA,CA-ON
1406,small_airport,Elmira (East) Airport,44,-81,CA,CA-ON
1407,small_airport,Hawkesbury (East) Airport,46,-75,CA,CA-ON
1408,small_airport,Port Elgin (Pryde Field) Airport,44,-81,CA,CA-ON
1409,small_airport,Fergus (Juergensen Field) Airport,44,-80,CA,CA-ON
1410,heliport,Chatham (Public General Hospital) Heliport,42,-82,CA,CA-ON
1411,heliport,Renfrew (Victoria Hospital) Heliport,45,-77,CA,CA-ON
1412,small_airport,Rolph Airport,46,-78,CA,CA-ON
1413,heliport,Potvin Heli-Base Heliport,49,-72,CA,CA-QC
1414,heliport,Markham Stouffville Heliport,44,-79,CA,CA-ON
1415,closed,Brockville (Medical) Heliport,45,-76,CA,CA-ON
1416,small_airport,Fordwich Airport,44,-81,CA,CA-ON
1417,heliport,Alliston Heliport,44,-80,CA,CA-ON
1418,heliport,Hamilton (Chedoke-McMaster Hospital) Heliport,43,-80,CA,CA-ON
1419,heliport,Geraldton (District Hospital) Heliport,50,-87,CA,CA-ON
1420,small_airport,Stirling Airport,44,-78,CA,CA-ON
1421,heliport,Kingston (General Hospital) Heliport,44,-76,CA,CA-ON
28309,seaplane_base,Manitowaning Seaplane Base,46,-82,CA,CA-ON
1422,small_airport,Strathroy (Blue Yonder) Airport,43,-82,CA,CA-ON
1423,heliport,Hamilton (General Hospital) Heliport,43,-80,CA,CA-ON
1424,heliport,Toronto (Mississauga Credit Valley Hospital) Helip,44,-80,CA,CA-ON
1425,heliport,Ottawa (Children's Hospital) Heliport,45,-76,CA,CA-ON
28394,seaplane_base,Black Donald Lake Seaplane Base,45,-77,CA,CA-ON
46601,small_airport,Arthur (Peskett Field),44,-80,CA,CA-ON
1426,heliport,Bracebridge (South Muskoka Memorial Hospital) Heli,45,-79,CA,CA-ON
1427,small_airport,Kars / Rideau Valley Air Park,45,-76,CA,CA-ON
1428,small_airport,Grand Bend Airport,43,-82,CA,CA-ON
1429,small_airport,Thessalon Municipal Airport,46,-84,CA,CA-ON
28244,seaplane_base,Gowganda/Gowganda Lake Seaplane Base,48,-81,CA,CA-ON
1430,heliport,Bowmanville (Memorial Hospital) Heliport,44,-79,CA,CA-ON
1431,heliport,Cardinal Couriers Heliport,44,-80,CA,CA-ON
1432,heliport,Brampton (National P) Heliport,44,-80,CA,CA-ON
307613,small_airport,POURVOIRIE MIRAGE AERODROME,54,-73,CA,CA-QC
1433,small_airport,Volk Airport,44,-80,CA,CA-ON
1434,small_airport,Bradford Airport,44,-80,CA,CA-ON
1435,heliport,Moose Factory Heliport,51,-81,CA,CA-ON
1436,small_airport,Hanover / Saugeen Municipal Airport,44,-81,CA,CA-ON
1437,small_airport,Listowel Airport,44,-81,CA,CA-ON
28154,seaplane_base,Algoma Mills Seaplane Base,46,-83,CA,CA-ON
1438,heliport,Carleton Place (District Memorial Hospital) Helipo,45,-76,CA,CA-ON
1439,heliport,Collingwood (General and Marine Hospital) Heliport,44,-80,CA,CA-ON
1440,small_airport,York Airport,43,-80,CA,CA-ON
1441,heliport,Ottawa (Civic Hospital) Heliport,45,-76,CA,CA-ON
1442,heliport,Niagara Falls Heliport,43,-79,CA,CA-ON
1443,small_airport,Lefroy Airport,44,-80,CA,CA-ON
28296,seaplane_base,Lake Rosseau/Cameron Bay Seaplane Base,45,-80,CA,CA-ON
28418,seaplane_base,Skeleton Lake Seaplane Base,45,-79,CA,CA-ON
1444,small_airport,Ottawa / Embrun Airport,45,-75,CA,CA-ON
1445,small_airport,Palmerston Airport,44,-81,CA,CA-ON
1446,heliport,London (University Hospital) Heliport,43,-81,CA,CA-ON
1447,small_airport,Woodstock Airport,43,-81,CA,CA-ON
1448,small_airport,Wingham / Richard W. LeVan Airport,44,-81,CA,CA-ON
46626,small_airport,Fergus (Royland Field),44,-80,CA,CA-ON
28358,seaplane_base,Parry Sound Harbour Seaplane Base,45,-80,CA,CA-ON
1450,small_airport,Elmhirst's Resort Airport,44,-78,CA,CA-ON
1451,small_airport,Lucan Airport,43,-81,CA,CA-ON
1452,small_airport,Miminiska Airport,52,-89,CA,CA-ON
1453,heliport,Cornwall (Community Hospital McConnell Site) Helip,45,-75,CA,CA-ON
1454,small_airport,Orton / Smith Field,44,-80,CA,CA-ON
28359,seaplane_base,Parry Sound/Huron Island Seaplane Base,45,-80,CA,CA-ON
28357,seaplane_base,Parry Sound/Frying Pan Island-Sans Souci Seaplane ,45,-80,CA,CA-ON
1455,small_airport,Killarney Airport,46,-81,CA,CA-ON
1456,small_airport,Rockton Airport,43,-80,CA,CA-ON
28171,seaplane_base,Barrie/Little Lake Seaplane Base,44,-80,CA,CA-ON
28366,seaplane_base,Perry Lake Seaplane Base,49,-80,CA,CA-ON
28314,seaplane_base,Mattawa Seaplane Base,46,-79,CA,CA-ON
28355,seaplane_base,Parry Sound/Deep Bay Seaplane Base,45,-80,CA,CA-ON
1457,heliport,Kincardine (South Bruce Grey Health Centre Hospita,44,-82,CA,CA-ON
1458,small_airport,Rodney (New Glasgow) Airport,43,-82,CA,CA-ON
1459,heliport,Manitouwadge (General Hospital) Heliport,49,-86,CA,CA-ON
28348,seaplane_base,Orillia/Matchedash Lake Seaplane Base,45,-80,CA,CA-ON
1460,small_airport,Tyendinaga Mohawk Airport,44,-77,CA,CA-ON
1461,small_airport,Orangeville / Murray Wesley Kot Field,44,-80,CA,CA-ON
1462,small_airport,St. Joseph Island Airport,46,-84,CA,CA-ON
1463,small_airport,Mansfield Airport,44,-80,CA,CA-ON
28257,seaplane_base,Head Lake Seaplane Base,45,-79,CA,CA-ON
1464,heliport,Barry's Bay (St. Francis Memorial Hospital) Helipo,45,-78,CA,CA-ON
1467,heliport,London (Victoria Hospital) Heliport,43,-81,CA,CA-ON
1468,closed,Nobleton Airport,44,-80,CA,CA-ON
28445,seaplane_base,Timmins/Porcupine Lake Seaplane Base,48,-81,CA,CA-ON
1469,heliport,Midland (Huronia District Hospital) Heliport,45,-80,CA,CA-ON
1471,heliport,Marathon (Wilson Memorial Hospital) Heliport,49,-86,CA,CA-ON
1472,closed,New Liskeard Airport,48,-80,CA,CA-ON
1473,closed,Port Colborne (General Hospital) Heliport,43,-79,CA,CA-ON
1474,heliport,Port Perry (Community Memorial Hospital) Heliport,44,-79,CA,CA-ON
28408,seaplane_base,Sault Ste. Marie Seaplane Base,47,-84,CA,CA-ON
1475,heliport,Milton (District Hospital) Heliport,43,-80,CA,CA-ON
1476,heliport,Beardmore (Health Centre) Heliport,50,-88,CA,CA-ON
1477,closed,Norwood Airport,44,-78,CA,CA-ON
1478,heliport,Wilson's Heliport,44,-80,CA,CA-ON
28264,seaplane_base,Huntsville/Bella Lake Seaplane Base,45,-79,CA,CA-ON
28376,seaplane_base,Port Carling/Butterfly Lake Seaplane Base,45,-80,CA,CA-ON
46618,small_airport,Fergus (Holyoake Airfield),44,-80,CA,CA-ON
1479,heliport,Alliston (Stevenson Memorial Hospital) Heliport,44,-80,CA,CA-ON
1480,small_airport,Trenton / Mountain View Airport,44,-77,CA,CA-ON
298390,heliport,Montreal / Point Zero,46,-74,CA,CA-QC
28307,seaplane_base,MacTier/Francis Island Seaplane Base,45,-80,CA,CA-ON
28448,seaplane_base,Toronto/City Centre Seaplane Base,44,-79,CA,CA-ON
1481,small_airport,Cottam Airport,42,-83,CA,CA-ON
1482,small_airport,Rivière Bonnard Airport,51,-71,CA,CA-QC
1483,small_airport,Rivière Bell Airport,49,-62,CA,CA-QC
28397,seaplane_base,Cardinal Aviation Seaplane Base,46,-76,CA,CA-QC
1484,heliport,Fredericton (RCMP) Heliport,46,-67,CA,CA-NB
46538,small_airport,Curries (Rand Private Airfield),43,-81,CA,CA-ON
44372,small_airport,Stoney Point (Trepanier),42,-83,CA,CA-ON
1490,small_airport,Westport / Rideau Lakes Airport,45,-76,CA,CA-ON
1494,small_airport,Stoney Point (Le Cunff) Airport,42,-83,CA,CA-ON
1496,heliport,Parry Sound Medical Heliport,45,-80,CA,CA-ON
301323,small_airport,Matoush Airport,52,-72,CA,CA-QC
300230,small_airport,Rivière Temiscamie (Air Roberval Ltee) Airport,51,-73,CA,CA-QC
1497,heliport,Barrie (Royal Victoria Hospital) Heliport,44,-80,CA,CA-ON
1498,small_airport,Lac Agile (Mascouche) Airport,46,-74,CA,CA-QC
28323,seaplane_base,Boisvert & Fils Seaplane Base,46,-74,CA,CA-QC
28212,seaplane_base,Drummondville Seaplane Base,46,-72,CA,CA-QC
28281,seaplane_base,Lac-Des-Îles Seaplane Base,46,-76,CA,CA-QC
44427,small_airport,Sable Island Landing Strip,44,-60,CA,CA-NS
1499,small_airport,St-Mathieu-De-Beloeil Airport,46,-73,CA,CA-QC
1500,heliport,Chibougamau Heliport,50,-74,CA,CA-QC
1501,small_airport,Shediac Bridge Airport,46,-65,CA,CA-NB
28322,seaplane_base,Montebello Seaplane Base,46,-75,CA,CA-QC
28352,seaplane_base,Parc De La Vérendrye (Le Domaine) Seaplane Base,47,-77,CA,CA-QC
1502,small_airport,Drummondville Airport,46,-72,CA,CA-QC
1503,small_airport,Lac Etchemin Airport,46,-71,CA,CA-QC
28158,seaplane_base,Amos (Lac Figuery) Seaplane Base,48,-78,CA,CA-QC
1504,small_airport,Sudbury / Coniston Airport,46,-81,CA,CA-ON
1506,small_airport,Valleyfield Airport,45,-74,CA,CA-QC
1507,small_airport,Mont Laurier Airport,47,-76,CA,CA-QC
1508,heliport,Fermont Heliport,53,-67,CA,CA-QC
28165,seaplane_base,Baie-Comeau Seaplane Base,49,-68,CA,CA-QC
28353,seaplane_base,Parc Gatineau Seaplane Base,46,-76,CA,CA-QC
1509,heliport,Chibougamau (Hydro-Québec) Heliport,50,-74,CA,CA-QC
1510,small_airport,Lourdes-De-Joliette Airport,46,-73,CA,CA-QC
1511,small_airport,Lachute Airport,46,-74,CA,CA-QC
1512,small_airport,Montmagny Airport,47,-71,CA,CA-QC
28321,seaplane_base,Mistissini Seaplane Base,50,-74,CA,CA-QC
28325,seaplane_base,Lac Duhamel Seaplane Base,46,-75,CA,CA-QC
28354,seaplane_base,Parent Seaplane Base,48,-75,CA,CA-QC
1514,small_airport,Poste Montagnais (Mile 134) Airport,52,-66,CA,CA-QC
1515,heliport,Ste-Marguerite Heliport,46,-74,CA,CA-QC
298394,small_airport,Ottawa / Casselman (Shea Field),45,-75,CA,CA-ON
28285,seaplane_base,Lac Kaiagamac Seaplane Base,47,-74,CA,CA-QC
1516,heliport,East Angus Heliport,45,-72,CA,CA-QC
1517,small_airport,Joliette Airport,46,-74,CA,CA-QC
1518,small_airport,St Jean Chrysostome Airport,47,-71,CA,CA-QC
1519,heliport,François Desourdy Heliport,45,-72,CA,CA-QC
28440,seaplane_base,Témiscaming/Lac Kipawa Seaplane Base,47,-79,CA,CA-QC
